request_rate_per_min,time_of_access,kyber_key_gen_time,kyber_encaps_time,kyber_decaps_time,kyber_layer_execution_skew,kyber_time_diff,mceliece_key_gen_time,mceliece_encaps_time,mceliece_decaps_time,mceliece_decaps_success,falcon_key_gen_time,falcon_sign_time,falcon_verify_time,falcon_signature_valid,ntru_key_gen_time,ntru_encaps_time,ntru_decaps_time,ntru_decaps_success,dilithium_key_gen_time,dilithium_sign_time,dilithium_verify_time,dilithium_triggered,kyber_cipher_size,ntru_output_size,mceliece_key_size_kb,crypto_total_time,total_encap_time,total_decap_time,success_rate,is_anomaly,triggered_escape_mechanism
35,11:56:10,15.8,6.8,7.8,8,-1,57.6,16.4,13.7,TRUE,24.8,27,11.8,TRUE,14.1,10.4,8.6,TRUE,20.2,22.3,11.2,FALSE,1184,1024,1390,268.5,33.6,30.1,1,FALSE,FALSE
42,11:56:11,14.5,8.7,7.8,6.7,0.9,58.1,17.2,13.9,FALSE,17.9,26.1,12.2,TRUE,14.4,10,10.2,TRUE,26.9,33.5,11.2,TRUE,1184,1024,1390,282.6,35.9,31.9,0.7,FALSE,FALSE
71,11:56:12,12.9,6.7,9,3.9,-2.3,52.4,15,15.2,TRUE,15.7,25.4,8.2,TRUE,16,9,8.7,TRUE,21.2,30.8,16.5,FALSE,1184,1024,1390,262.7,30.7,32.9,1,TRUE,FALSE
68,11:56:13,15.2,8.9,8.6,6.6,0.3,54.1,15.6,16.1,TRUE,20.4,26.4,8.7,TRUE,15.7,7.9,9.6,FALSE,22.7,33.3,14.7,TRUE,1184,1024,1390,277.9,32.4,34.3,0.7,TRUE,TRUE
55,11:56:14,13,7.7,6.9,6.1,0.8,54.7,18.5,15.9,TRUE,17.5,30.2,10.1,FALSE,18.3,10.9,9.9,TRUE,19.1,25.3,13.5,TRUE,1184,1024,1390,271.5,37.1,32.7,0.7,FALSE,FALSE
41,11:56:15,11.4,8.5,8.9,2.5,-0.4,55.3,14.5,10.6,TRUE,21.5,17.4,10.5,TRUE,15.4,9.4,8.9,TRUE,22.2,36.4,14.1,FALSE,1184,1024,1390,265,32.4,28.4,1,FALSE,FALSE
37,11:56:16,11.4,8.7,8.5,2.9,0.2,59.3,12,12.9,TRUE,17.4,22.9,12.2,TRUE,14.9,7.5,8.8,TRUE,23.1,25.9,11.8,FALSE,1184,1024,1390,257.3,28.2,30.2,1,FALSE,FALSE
59,11:56:17,14.9,8.8,9.4,5.5,-0.6,64.3,14,12.4,FALSE,23.1,24.6,11.8,TRUE,14.5,9.3,10.2,TRUE,20.1,29.6,11.2,TRUE,1184,1024,1390,278.2,32.1,32,0.7,FALSE,FALSE
66,11:56:18,12.3,10.2,6.4,5.9,3.8,54.2,11.4,15.3,TRUE,24.9,26.3,9.5,TRUE,17.4,9.8,9.9,TRUE,20.9,29.7,12.6,FALSE,1184,1024,1390,270.8,31.4,31.6,1,TRUE,FALSE
79,11:56:19,14.8,8.2,7.2,7.6,1,54.5,13,14.3,FALSE,15.8,29.7,13.2,TRUE,13.9,9.9,10.1,TRUE,26.9,28.3,15.5,TRUE,1184,1024,1390,275.3,31.1,31.6,0.7,TRUE,TRUE
39,11:56:20,12.1,7.5,7.5,4.6,0,44.5,13.6,18.1,TRUE,19.3,25.4,8.8,TRUE,16.1,9.8,9,FALSE,31.8,34,10.8,TRUE,1184,1024,1390,268.3,30.9,34.6,0.7,FALSE,FALSE
55,11:56:21,14.7,7.5,8.4,6.3,-0.9,60,18.6,15.1,TRUE,17.7,28.7,10.7,TRUE,13.8,10,8.3,TRUE,26.2,25.7,13.3,FALSE,1184,1024,1390,278.7,36.1,31.8,1,FALSE,FALSE
75,11:56:22,14.5,8.4,8.1,6.4,0.3,60.2,13.7,11.6,FALSE,16.1,29.9,13.9,TRUE,13.4,9.8,11,TRUE,20.2,25.8,11.8,TRUE,1184,1024,1390,268.4,31.9,30.7,0.7,TRUE,TRUE
80,11:56:23,15.9,8.8,8.4,7.5,0.4,58,15.6,12.8,TRUE,15.5,29.4,11.7,TRUE,9.8,10.6,8.5,TRUE,22.7,27,12.4,FALSE,1184,1024,1390,267.1,35,29.7,1,TRUE,FALSE
46,11:56:24,17.2,9.6,8.5,8.7,1.1,51.8,14.3,17.5,TRUE,16.5,21.5,10.6,TRUE,17.1,10.1,9.5,FALSE,21,30,14.7,TRUE,1184,1024,1390,269.9,34,35.5,0.7,FALSE,FALSE
53,11:56:25,15.2,6.9,7.6,7.6,-0.7,52.4,17.2,13.9,TRUE,17.7,23.6,13.1,TRUE,10.7,9.1,8.5,TRUE,24.9,25.4,16.3,FALSE,1184,1024,1390,262.5,33.2,30,1,FALSE,FALSE
45,11:56:26,11.8,9.6,6.6,5.2,3,62.6,13.6,15.1,TRUE,22.3,21.3,12.2,TRUE,13.8,8.3,8.2,TRUE,18.8,25.3,11.4,FALSE,1184,1024,1390,260.9,31.5,29.9,1,FALSE,FALSE
14,11:56:27,14.2,8.6,8.2,6,0.4,53.1,20.6,10.9,FALSE,16.7,25.4,8.6,TRUE,16,8.1,10.9,TRUE,17.2,22.8,9.5,TRUE,1184,1024,1390,250.8,37.3,30,0.7,FALSE,FALSE
79,11:56:28,12.4,8.6,9,3.4,-0.4,53.9,16,15.3,TRUE,19.5,19.5,12.1,TRUE,13.7,8.5,8,TRUE,20.4,32.1,11.3,FALSE,1184,1024,1390,260.3,33.1,32.3,1,TRUE,FALSE
62,11:56:29,12.2,7.4,7.9,4.3,-0.5,65.2,16.5,12.5,TRUE,16.9,25.7,14.3,TRUE,14.6,7.6,5.1,TRUE,20.8,24.3,11.1,FALSE,1184,1024,1390,262.1,31.5,25.5,1,TRUE,FALSE
72,11:56:30,13.9,8.1,9,4.9,-0.9,61.6,14.7,16.6,TRUE,22.4,24.5,11.3,TRUE,14,9.1,9.2,FALSE,25.6,29.3,14.4,TRUE,1184,1024,1390,283.7,31.9,34.8,0.7,TRUE,TRUE
77,11:56:31,16.4,8.5,8.4,8,0.1,61.4,13.2,16,TRUE,19.6,28.7,13.2,TRUE,15.2,10.1,8.8,FALSE,19.4,24.6,12.4,TRUE,1184,1024,1390,275.9,31.8,33.2,0.7,TRUE,TRUE
22,11:56:32,10.9,8.8,8.3,2.6,0.5,54.3,15.7,12.5,TRUE,21.5,30.1,15.3,FALSE,13.3,10.4,8.5,TRUE,22.8,27,15.2,TRUE,1184,1024,1390,274.6,34.9,29.3,0.7,FALSE,FALSE
36,11:56:33,9.5,9.2,6.5,3,2.7,52.2,12.2,17.6,TRUE,17.6,23.8,13.9,TRUE,14.3,8.2,9.7,FALSE,25.7,32.4,13.7,TRUE,1184,1024,1390,266.5,29.6,33.8,0.7,FALSE,FALSE
74,11:56:34,13.8,10.2,7.8,6,2.4,63.2,16.5,15,TRUE,19.6,22.6,14.1,TRUE,16.7,10.9,7.7,TRUE,15.5,30.3,11.7,FALSE,1184,1024,1390,275.6,37.6,30.5,1,TRUE,FALSE
28,11:56:35,14.1,8.1,9.8,4.3,-1.7,56.6,15,14,TRUE,18.9,28,12.1,TRUE,11.8,9.2,9.7,TRUE,25.7,28.1,14.6,FALSE,1184,1024,1390,275.7,32.3,33.5,1,FALSE,FALSE
39,11:56:36,15.5,4.9,6.5,9,-1.6,62.6,14.8,12.9,FALSE,17.4,29.4,12.8,TRUE,12.8,7.6,10.2,TRUE,26.6,30.9,11.8,TRUE,1184,1024,1390,276.7,27.3,29.6,0.7,FALSE,FALSE
23,11:56:37,12.5,9.8,6.9,5.6,2.9,51.1,13,11.1,TRUE,21.2,25.2,11.7,TRUE,12.4,9.8,9.3,TRUE,21,30.9,16,FALSE,1184,1024,1390,261.9,32.6,27.3,1,FALSE,FALSE
22,11:56:38,15.6,7.8,7.2,8.4,0.6,55.7,12.2,13.4,TRUE,22.7,23.7,14.3,TRUE,16.5,9,7.7,TRUE,22.5,33.5,14.4,FALSE,1184,1024,1390,276.2,29,28.3,1,FALSE,FALSE
62,11:56:39,11.9,7.1,9,2.9,-1.9,55.8,16.1,12.9,TRUE,16.3,15.2,12.3,TRUE,19,9.6,8,TRUE,17.7,27,9.9,FALSE,1184,1024,1390,247.8,32.8,29.9,1,TRUE,FALSE
73,11:56:40,13.9,6.1,7.8,6.1,-1.7,54,14.4,12.7,TRUE,21.3,28,8.3,TRUE,15.3,9.6,8.9,TRUE,23.8,24.6,10.3,FALSE,1184,1024,1390,259,30.1,29.4,1,TRUE,FALSE
60,11:56:41,18.6,5.8,7.6,11,-1.8,48.4,13.7,10.8,FALSE,19.3,20.7,13.9,TRUE,15,8.8,10.7,TRUE,19,31.8,12.5,TRUE,1184,1024,1390,256.6,28.3,29.1,0.7,FALSE,FALSE
45,11:56:42,12.3,10,8.4,3.9,1.6,59.5,13.1,18.6,FALSE,18.5,24.7,10.9,TRUE,15.8,10.7,10.3,FALSE,23.2,31.4,17,TRUE,1184,1024,1390,284.4,33.8,37.3,0.3,TRUE,TRUE
67,11:56:43,14.6,8.6,8.1,6.5,0.5,61.4,13.3,14,TRUE,17.3,30.3,10.8,FALSE,14.7,8.5,9.5,TRUE,22.4,23.8,10.6,TRUE,1184,1024,1390,267.9,30.4,31.6,0.7,TRUE,TRUE
50,11:56:44,10,7.2,8.5,1.5,-1.3,53.3,13.9,14,FALSE,13,25,11,TRUE,13.3,9.7,11,TRUE,20.3,31.2,14.5,TRUE,1184,1024,1390,255.9,30.8,33.5,0.7,FALSE,FALSE
76,11:56:45,11.9,9.6,6.8,5.1,2.8,61.4,16,13.6,TRUE,22.1,23.6,12,TRUE,16.1,10.2,8,TRUE,20.5,26.5,13.9,FALSE,1184,1024,1390,272.2,35.8,28.4,1,TRUE,FALSE
41,11:56:46,15.2,8.3,9.1,6.1,-0.8,60.9,17.3,15.3,FALSE,21.7,23.9,11.1,TRUE,15,6.6,10.1,TRUE,23.5,29.5,14.1,TRUE,1184,1024,1390,281.6,32.2,34.5,0.7,FALSE,FALSE
41,11:56:47,16.8,9.1,8.8,8,0.3,54.2,15.4,15.6,TRUE,21.3,25.9,13.4,TRUE,14.2,8.7,9.6,TRUE,21.2,27.9,14.8,FALSE,1184,1024,1390,276.9,33.2,34,1,FALSE,FALSE
55,11:56:48,11.2,5.3,7.6,3.6,-2.3,58.5,16.2,15,FALSE,20.8,22.1,13.9,TRUE,16.4,10.4,10.5,TRUE,22.9,26.7,11.2,TRUE,1184,1024,1390,268.7,31.9,33.1,0.7,FALSE,FALSE
58,11:56:49,13.3,9.6,10.2,3.1,-0.6,52.6,15.2,10.9,TRUE,14.6,27,15,FALSE,11.6,11.2,9.2,TRUE,19.6,26.3,10.1,TRUE,1184,1024,1390,256.4,36,30.3,0.7,FALSE,FALSE
58,11:56:50,15.2,6.5,7.2,8,-0.7,57.7,14.8,13.6,TRUE,13.4,28.8,9.2,TRUE,16.3,8.4,9.3,TRUE,25,27.2,12.1,FALSE,1184,1024,1390,264.7,29.7,30.1,1,FALSE,FALSE
41,11:56:51,13.9,10.6,7.9,6,2.7,54.1,14.9,17.5,TRUE,25.1,25.3,12.6,TRUE,16.9,8.8,8,FALSE,20.4,32,14.9,TRUE,1184,1024,1390,282.9,34.3,33.4,0.7,FALSE,FALSE
76,11:56:52,15.9,8.9,9.6,6.3,-0.7,54.6,13.6,15.6,TRUE,19.5,23.7,10.7,TRUE,16.1,8.2,8.9,TRUE,25.9,28.6,15.3,FALSE,1184,1024,1390,275.1,30.7,34.1,1,TRUE,FALSE
76,11:56:53,11.6,8.4,6.7,4.9,1.7,60.7,15.4,11.2,TRUE,17.9,21.5,11.1,TRUE,16.3,9.1,8.6,TRUE,22.3,25.4,10.2,FALSE,1184,1024,1390,256.4,32.9,26.5,1,TRUE,FALSE
31,11:56:54,16.5,8.3,9.3,7.2,-1,62.2,17.7,11.1,TRUE,14.8,27.2,12,TRUE,15.3,10.1,7.8,TRUE,16,29.3,13.9,FALSE,1184,1024,1390,271.5,36.1,28.2,1,FALSE,FALSE
75,11:56:55,9.7,8.4,6.9,2.8,1.5,62.7,16.3,14.3,FALSE,27.4,24.7,11.5,TRUE,14.4,9.9,10,TRUE,21.2,32,12.3,TRUE,1184,1024,1390,281.7,34.6,31.2,0.7,TRUE,TRUE
31,11:56:56,13,8.1,8.2,4.8,-0.1,45.3,17.3,15.8,TRUE,19.3,30.7,9.8,FALSE,14.8,10.6,9.1,TRUE,21.5,25.2,13.2,TRUE,1184,1024,1390,261.9,36,33.1,0.7,FALSE,FALSE
33,11:56:57,11.5,9.4,8.2,3.3,1.2,53.7,17.2,13.2,TRUE,14,20.9,6.5,TRUE,15.5,9.9,9.4,TRUE,24.6,30.2,10.6,FALSE,1184,1024,1390,254.8,36.5,30.8,1,FALSE,FALSE
67,11:56:58,11.4,8.3,9.7,1.7,-1.4,54.8,12.6,12,TRUE,16,24.2,10.9,TRUE,15.7,8.5,8.8,TRUE,21.6,23.2,13.4,FALSE,1184,1024,1390,251.1,29.4,30.5,1,TRUE,FALSE
11,11:56:59,8.3,8.9,6.7,1.6,2.2,64.2,12.1,16.1,TRUE,19.5,27.5,12.7,TRUE,14,10.3,8.8,FALSE,19.4,30.4,11.3,TRUE,1184,1024,1390,270.2,31.3,31.6,0.7,FALSE,FALSE
61,11:57:00,12.3,7.3,9.5,2.8,-2.2,65.4,14.3,14.4,TRUE,17.7,24.6,14.3,TRUE,13.7,10,7.7,TRUE,26.1,27.1,13.9,FALSE,1184,1024,1390,278.3,31.6,31.6,1,TRUE,FALSE
70,11:57:01,12,9.4,5.8,6.2,3.6,57.4,14.5,14.2,FALSE,20.3,19.6,13.6,TRUE,10.9,10.4,10.1,TRUE,21.1,27.8,11,TRUE,1184,1024,1390,258.1,34.3,30.1,0.7,TRUE,TRUE
73,11:57:02,13.9,7.4,8.5,5.4,-1.1,59.7,12.9,11.7,TRUE,20,24.2,15.5,FALSE,15.7,8.6,9.2,TRUE,19.7,23.3,11.5,TRUE,1184,1024,1390,261.8,28.9,29.4,0.7,TRUE,TRUE
68,11:57:03,14.6,8,8.6,6,-0.6,61.5,12.9,18.1,TRUE,19.8,22.5,12.5,TRUE,17.1,8.6,9.6,FALSE,21.3,24.4,14.9,TRUE,1184,1024,1390,274.4,29.5,36.3,0.7,TRUE,TRUE
72,11:57:04,14.2,8.1,8.1,6.1,0,47.7,17.1,12.3,TRUE,19.2,23.8,11.6,TRUE,18.4,10.4,8.7,TRUE,18.7,19.2,13.3,FALSE,1184,1024,1390,250.8,35.6,29.1,1,TRUE,FALSE
40,11:57:05,13.9,6.4,8.4,5.5,-2,61.3,14.9,13.9,FALSE,19.3,24.7,13.3,TRUE,12.2,8.7,11.1,TRUE,19.9,24.8,14.8,TRUE,1184,1024,1390,267.6,30,33.4,0.7,FALSE,FALSE
14,11:57:06,10.9,8.9,7.2,3.7,1.7,49.2,19.4,14.9,FALSE,19.8,26,10.4,TRUE,14.3,10,10.8,TRUE,20.9,23,12.9,TRUE,1184,1024,1390,258.6,38.3,32.9,0.7,FALSE,FALSE
78,11:57:07,13,8.6,5.3,7.7,3.3,55.8,15.8,11.7,TRUE,19.7,19.9,10,TRUE,11.1,9.2,9.4,TRUE,22.1,26.3,17.8,FALSE,1184,1024,1390,255.7,33.6,26.4,1,TRUE,FALSE
49,11:57:08,13.7,9.3,5.9,7.8,3.4,54.4,17.4,15.2,TRUE,15.5,22.5,10.3,TRUE,17.1,8.4,9.5,TRUE,16.3,28.3,15.4,FALSE,1184,1024,1390,259.2,35.1,30.6,1,FALSE,FALSE
33,11:57:09,14.5,8.4,6.3,8.2,2.1,57.5,17.3,15.9,TRUE,20.8,25.3,15,FALSE,15.1,8.3,9.9,TRUE,26.6,29.9,13.7,TRUE,1184,1024,1390,284.5,34,32.1,0.7,FALSE,FALSE
74,11:57:10,14.7,6.7,9.1,5.6,-2.4,60.5,11.3,12.2,TRUE,15,24.5,11.2,TRUE,15.3,8.2,9.2,TRUE,21.2,27.7,14,FALSE,1184,1024,1390,260.8,26.2,30.5,1,TRUE,FALSE
50,11:57:11,11.6,8.3,9.8,1.8,-1.5,58.3,16.9,14.3,TRUE,19.9,26.7,10.7,TRUE,13.8,9.8,9.3,TRUE,21.2,24.4,16.4,FALSE,1184,1024,1390,271.4,35,33.4,1,FALSE,FALSE
17,11:57:12,14.9,8.1,8.3,6.6,-0.2,44.7,13.6,15.9,TRUE,17.4,29.3,12.7,TRUE,12.8,8.1,7.6,TRUE,26.6,31.2,13,FALSE,1184,1024,1390,264.2,29.8,31.8,1,FALSE,FALSE
67,11:57:13,14.1,8.5,8.6,5.5,-0.1,64.4,17.2,13.6,TRUE,15.2,26.4,12.9,TRUE,18.6,8.1,8,TRUE,20,30,16.6,FALSE,1184,1024,1390,282.2,33.8,30.2,1,TRUE,FALSE
66,11:57:14,9.1,8.1,7.7,1.4,0.4,66.9,17,16.9,TRUE,20,21.9,11.1,TRUE,15,9.8,7.5,FALSE,21.3,26.8,10.5,TRUE,1184,1024,1390,269.6,34.9,32.1,0.7,TRUE,TRUE
14,11:57:15,14.4,7.2,8.7,5.7,-1.5,64.9,14.2,14.4,FALSE,22.4,23.6,13.4,TRUE,15.1,9.5,10.9,TRUE,22.7,24,15.4,TRUE,1184,1024,1390,280.8,30.9,34,0.7,FALSE,FALSE
27,11:57:16,10.8,9.8,8.9,1.9,0.9,54.3,12.4,15.7,TRUE,20,25.7,11.4,TRUE,18.2,9.1,9.3,TRUE,20.6,24.5,13.3,FALSE,1184,1024,1390,264,31.3,33.9,1,FALSE,FALSE
37,11:57:17,13.5,7.9,8.4,5.1,-0.5,64,14,12.8,TRUE,18.4,23.3,13.8,TRUE,14.4,10.2,8.5,TRUE,20.9,29.2,11.4,FALSE,1184,1024,1390,270.7,32.1,29.7,1,FALSE,FALSE
65,11:57:18,12.9,6.1,9.6,3.3,-3.5,60.1,17.7,16.7,TRUE,19.3,24.8,8.6,TRUE,19.9,9.1,9.2,FALSE,24.7,23.2,14,TRUE,1184,1024,1390,275.9,32.9,35.5,0.7,TRUE,TRUE
79,11:57:19,10.5,8.3,6.7,3.8,1.6,59.2,18.7,13.4,TRUE,21.1,26.5,10.5,TRUE,15.7,9.5,9.3,TRUE,21.9,24.7,8.1,FALSE,1184,1024,1390,264.1,36.5,29.4,1,TRUE,FALSE
21,11:57:20,12.5,8.1,7.2,5.3,0.9,55.9,13.3,14.6,TRUE,16.5,21.3,11.8,TRUE,16.1,9.4,9.1,TRUE,22.7,28.6,15.3,FALSE,1184,1024,1390,262.4,30.8,30.9,1,FALSE,FALSE
16,11:57:21,14.2,7.2,6.9,7.3,0.3,60.2,15.5,13.4,FALSE,15.9,29.2,11.3,TRUE,11.8,10.4,10.7,TRUE,25.2,29.2,10.3,TRUE,1184,1024,1390,271.4,33.1,31,0.7,FALSE,FALSE
43,11:57:22,11.5,6.6,7.1,4.4,-0.5,56.8,14.9,14,FALSE,19.4,25.6,12.3,TRUE,17.4,8.1,10.3,TRUE,19.5,27.8,10.5,TRUE,1184,1024,1390,261.8,29.6,31.4,0.7,FALSE,FALSE
64,11:57:23,13.6,8.6,9.5,4.1,-0.9,63.8,18.1,17.8,TRUE,15,24,11.9,TRUE,16.4,8.6,7.4,FALSE,21.4,30.9,12.7,TRUE,1184,1024,1390,279.7,35.3,34.7,0.7,TRUE,TRUE
39,11:57:24,13.4,6.9,7.7,5.7,-0.8,65.7,13.5,15.9,TRUE,21.4,26.6,10.9,TRUE,15.5,9.3,7.1,TRUE,20.7,29.3,11.4,FALSE,1184,1024,1390,275.3,29.7,30.7,1,FALSE,FALSE
59,11:57:25,14.9,8,6.2,8.7,1.8,56,13.4,13.4,TRUE,19.4,26.8,13.2,TRUE,15.1,10,5.7,TRUE,21.1,37.5,12.4,FALSE,1184,1024,1390,273.1,31.4,25.3,1,FALSE,FALSE
41,11:57:26,13.9,8.4,7.9,6,0.5,56.6,18.9,15.1,TRUE,14.8,26.2,11.8,TRUE,11.3,10.6,8.5,TRUE,15.7,27.9,17.1,FALSE,1184,1024,1390,264.7,37.9,31.5,1,FALSE,FALSE
28,11:57:27,12.1,8.4,7.5,4.6,0.9,62.6,14.3,12.9,TRUE,17.3,23.5,11.7,TRUE,14.7,9.4,8.7,TRUE,18.6,34,14,FALSE,1184,1024,1390,269.7,32.1,29.1,1,FALSE,FALSE
12,11:57:28,13.9,7.4,7.9,6,-0.5,50,17.2,12.1,TRUE,19.1,27.8,16.4,FALSE,12.7,8.6,8.2,TRUE,23.8,25.8,15.2,TRUE,1184,1024,1390,266.1,33.2,28.2,0.7,FALSE,FALSE
21,11:57:29,18.7,6.5,7.8,10.9,-1.3,54.6,15.9,15.1,TRUE,22.4,26.1,11.7,TRUE,14.3,10,9.7,TRUE,24.3,24.9,10.5,FALSE,1184,1024,1390,272.5,32.4,32.6,1,FALSE,FALSE
54,11:57:30,13,7.2,8,5,-0.8,50.4,14.3,14.5,TRUE,22,27.3,13.3,TRUE,14.8,8.8,9.5,TRUE,22.9,24.1,12,FALSE,1184,1024,1390,262.1,30.3,32,1,FALSE,FALSE
48,11:57:31,13.5,7.3,9.3,4.2,-2,55.6,17.4,19,TRUE,18.7,24.5,14,TRUE,15.1,8.4,8.3,FALSE,26.3,22.5,16.5,TRUE,1184,1024,1390,276.4,33.1,36.6,0.7,FALSE,FALSE
58,11:57:32,11,8,8.9,2.1,-0.9,58,9.7,15.4,TRUE,19,22.9,8.6,TRUE,14.2,7.8,9.9,TRUE,24.9,27.9,10.9,FALSE,1184,1024,1390,257.1,25.5,34.2,1,FALSE,FALSE
19,11:57:33,13.1,7.4,6.1,7,1.3,67.7,15.6,16,TRUE,20.8,23.2,10.5,TRUE,12.4,8.5,8.8,FALSE,19.2,28,12.1,TRUE,1184,1024,1390,269.4,31.5,30.9,0.7,FALSE,FALSE
26,11:57:34,11.6,7.2,7.4,4.2,-0.2,55.8,14.3,18.7,TRUE,23.8,22.9,12.6,TRUE,11.4,8.5,9.5,FALSE,21.5,32.7,11.4,TRUE,1184,1024,1390,269.3,30,35.6,0.7,FALSE,FALSE
19,11:57:35,12.8,9,8.2,4.6,0.8,61.4,16.4,12.2,TRUE,16.2,24.7,10.5,TRUE,14.7,8.5,8.5,TRUE,24,31.8,12.3,FALSE,1184,1024,1390,271.2,33.9,28.9,1,FALSE,FALSE
42,11:57:36,15.8,8.8,7.6,8.2,1.2,58.2,18.8,15,TRUE,17,26.1,9,TRUE,17.5,7.8,9.2,TRUE,21.1,25.7,11.3,FALSE,1184,1024,1390,268.9,35.4,31.8,1,FALSE,FALSE
21,11:57:37,17.7,8.1,8.2,9.5,-0.1,54.4,18.5,15.3,TRUE,16.6,22.9,11.7,TRUE,13.9,9.8,9.8,TRUE,22.4,30.7,14,FALSE,1184,1024,1390,274,36.4,33.3,1,FALSE,FALSE
32,11:57:38,15.4,7.3,9.7,5.7,-2.4,60.7,15.1,13.6,FALSE,16.2,23.5,7.9,TRUE,16.3,8.1,10,TRUE,21.9,32.4,16.7,TRUE,1184,1024,1390,274.8,30.5,33.3,0.7,FALSE,FALSE
33,11:57:39,12.3,8.9,7.7,4.6,1.2,50.4,13.7,14.8,TRUE,19.8,27.5,10,TRUE,15,10.4,8.5,TRUE,21.8,27.3,9.7,FALSE,1184,1024,1390,257.8,33,31,1,FALSE,FALSE
78,11:57:40,16.8,7.3,8.5,8.3,-1.2,59.1,17.2,14.2,TRUE,13.7,26.7,13.1,TRUE,11.6,7.9,8.2,TRUE,18.3,33.5,14.1,FALSE,1184,1024,1390,270.2,32.4,30.9,1,TRUE,FALSE
63,11:57:41,12.1,6.2,9.1,3,-2.9,51,15.6,11.9,TRUE,21.5,23.3,10.6,TRUE,15.9,9.1,6.5,TRUE,19.4,24.2,13.8,FALSE,1184,1024,1390,250.2,30.9,27.5,1,TRUE,FALSE
67,11:57:42,10.9,7.4,5.8,5.1,1.6,64.4,16.9,17.6,FALSE,18.7,21.4,11.8,TRUE,17.4,10.3,10.8,FALSE,25.2,27.5,16,TRUE,1184,1024,1390,282.1,34.6,34.2,0.3,TRUE,TRUE
34,11:57:43,13.5,7.8,7.5,6,0.3,52.5,14,12.9,FALSE,19.6,30.8,10,FALSE,16.9,8.9,10.1,TRUE,26.6,24.7,11.3,TRUE,1184,1024,1390,267.1,30.7,30.5,0.3,TRUE,TRUE
23,11:57:44,16.5,7.7,7.7,8.8,0,55.9,13.3,16.7,TRUE,26.4,25.1,13.3,TRUE,14.8,7.7,8,FALSE,27.5,31.7,14.8,TRUE,1184,1024,1390,287.1,28.7,32.4,0.7,FALSE,FALSE
43,11:57:45,11.9,7.2,7.6,4.3,-0.4,50.6,15,12.1,TRUE,18.3,25,11.4,TRUE,15.8,8.4,8.8,TRUE,23.6,27.5,9.9,FALSE,1184,1024,1390,253.1,30.6,28.5,1,FALSE,FALSE
25,11:57:46,13,7.8,7.5,5.5,0.3,62.9,13.5,12.9,FALSE,20.5,15.6,12.3,TRUE,15.6,8.2,12,TRUE,20,23.4,12.2,TRUE,1184,1024,1390,257.4,29.5,32.4,0.7,FALSE,FALSE
42,11:57:47,11.2,9.9,8.7,2.5,1.2,57.9,13.7,10.7,TRUE,17.6,21.4,9.1,TRUE,16.3,10.2,9,TRUE,24.6,26.8,13.6,FALSE,1184,1024,1390,260.7,33.8,28.4,1,FALSE,FALSE
29,11:57:48,15.5,8.5,7.8,7.7,0.7,59.9,12.7,15.2,TRUE,22,22.2,12,TRUE,13.7,8.7,9.5,TRUE,26.3,29,12.1,FALSE,1184,1024,1390,275.1,29.9,32.5,1,FALSE,FALSE
63,11:57:49,14.5,7.2,8.1,6.4,-0.9,59.4,12.7,11.1,FALSE,21.2,22.6,13.1,TRUE,12.7,8.1,11,TRUE,17.7,24.6,12.3,TRUE,1184,1024,1390,256.3,28,30.2,0.7,TRUE,TRUE
50,11:57:50,13,9.1,8.6,4.4,0.5,61.6,13.5,10.6,TRUE,18.5,31,13.8,FALSE,14.6,7.5,8.8,TRUE,24.2,32.1,13.9,TRUE,1184,1024,1390,280.8,30.1,28,0.7,FALSE,FALSE
23,11:57:51,15.6,7.1,5.8,9.8,1.3,53.5,17.7,18,TRUE,18.2,20.6,12.2,TRUE,19.3,8.6,7.7,FALSE,22.8,26.9,14.2,TRUE,1184,1024,1390,268.2,33.4,31.5,0.7,FALSE,FALSE
25,11:57:52,13.8,8.5,9.6,4.2,-1.1,52.9,14.8,15.9,FALSE,16.6,24.7,10.6,TRUE,12.4,8.2,11,TRUE,28,26.4,12.2,TRUE,1184,1024,1390,265.6,31.5,36.5,0.7,FALSE,FALSE
78,11:57:53,11.5,7.6,9.8,1.7,-2.2,54.9,16.5,13.7,TRUE,15.3,21.5,11,TRUE,15.1,7.7,7.8,TRUE,20,31.9,12,FALSE,1184,1024,1390,256.3,31.8,31.3,1,TRUE,FALSE
52,11:57:54,11.4,7.5,7.3,4.1,0.2,59.3,15,10.6,TRUE,19.8,24.4,11.4,TRUE,17.2,8,9.5,TRUE,22.6,29.3,11.8,FALSE,1184,1024,1390,265.1,30.5,27.4,1,FALSE,FALSE
74,11:57:55,11.8,8.1,7.7,4.1,0.4,56.5,14.3,17.6,TRUE,20,24.7,13.5,TRUE,16.1,5.6,9.1,FALSE,25.8,29.3,12.7,TRUE,1184,1024,1390,272.8,28,34.4,0.7,TRUE,TRUE
17,11:57:56,15.3,6.8,6.7,8.6,0.1,52.6,9.7,18.1,TRUE,19.3,24.4,10.4,TRUE,15.9,10.4,9.6,FALSE,25,29.1,9.3,TRUE,1184,1024,1390,262.6,26.9,34.4,0.7,FALSE,FALSE
32,11:57:57,14.1,9.3,9.7,4.4,-0.4,58.6,16.4,9.8,TRUE,20.5,31,12.3,FALSE,15.3,9.8,8,TRUE,16.4,30,13.1,TRUE,1184,1024,1390,274.3,35.5,27.5,0.7,FALSE,FALSE
